,FG% Difference,3P% Difference,2P% Difference,FT% Difference,AST Difference,STL Difference,BLK Difference,PTS Difference,Age Difference,ORtg Difference,DRtg Difference,NRtg Difference,Pace Difference,3PAr Difference,TS% Difference,eFG% Difference,TOV% Difference,ORB% Difference,DRB% Difference,Attend./G Difference,Win Pct Difference,Outcome
42,0.032999999999999974,0.022999999999999965,0.03300000000000003,-0.0030000000000000027,4.5,2.0999999999999996,0.0,10.200000000000003,1.3999999999999986,7.799999999999997,-3.3999999999999915,11.200000000000001,1.6999999999999886,-0.025000000000000022,0.03299999999999992,0.03400000000000003,-0.40000000000000036,3.6000000000000014,4.099999999999994,356,0.3,0
43,-0.023999999999999966,-0.019000000000000017,0.010999999999999899,0.049000000000000044,0.6000000000000014,-0.09999999999999964,0.7999999999999998,0.7999999999999972,-0.40000000000000213,4.699999999999989,-2.3000000000000114,7.0,-3.5999999999999943,0.11200000000000004,-0.007000000000000006,-0.006999999999999895,-1.3999999999999986,6.399999999999999,-0.20000000000000284,1719,0.0,1
44,-0.04799999999999999,-0.028000000000000025,-0.05499999999999994,-0.02200000000000002,-2.5,0.09999999999999964,-0.7000000000000002,-9.899999999999991,-2.5,-9.400000000000006,-1.2000000000000028,-8.2,-0.09999999999999432,0.017000000000000015,-0.050999999999999934,-0.050999999999999934,0.8000000000000007,0.6000000000000014,-0.6999999999999886,-1040,0.0,0
45,-0.010999999999999954,0.0050000000000000044,-0.01200000000000001,0.017000000000000015,0.0,0.09999999999999964,-1.5,-4.900000000000006,1.0,-1.5,-0.19999999999998863,-1.2999999999999998,-3.5999999999999943,0.034999999999999976,-0.0040000000000000036,-0.0030000000000000027,-0.5999999999999996,-3.8999999999999986,-0.20000000000000284,645,0.19999999999999996,1
46,-0.0050000000000000044,-0.014000000000000012,-0.02299999999999991,0.02400000000000002,-0.6000000000000014,0.0,-0.2999999999999998,-6.1000000000000085,0.8999999999999986,-3.200000000000003,2.0999999999999943,-5.3,-3.0999999999999943,-0.07500000000000001,-0.018000000000000016,-0.02199999999999991,0.3000000000000007,0.10000000000000142,-0.29999999999999716,368,0.0,0
47,0.010000000000000009,0.0040000000000000036,0.03300000000000003,0.03600000000000003,5.300000000000001,-0.20000000000000107,0.5,-0.3999999999999915,1.1000000000000014,-0.8999999999999915,6.400000000000006,-7.3,0.7000000000000028,0.056999999999999995,0.02199999999999991,0.02100000000000002,0.5,-7.399999999999999,-3.200000000000003,492,-0.3,0
48,0.009000000000000008,0.0,0.0,-0.02300000000000002,-0.7000000000000028,1.3000000000000007,0.8999999999999995,3.9000000000000057,-0.5,3.6000000000000085,-2.5999999999999943,6.2,0.5,-0.05099999999999999,0.0030000000000000027,0.0010000000000000009,0.40000000000000036,6.399999999999999,-1.6999999999999886,-3478,-0.29999999999999993,0
49,0.024999999999999967,0.014000000000000012,0.01200000000000001,-0.0040000000000000036,-0.3000000000000007,1.0,1.0,2.299999999999997,3.6000000000000014,3.5999999999999943,-4.400000000000006,7.999999999999999,-0.7999999999999972,-0.06,0.015000000000000013,0.016000000000000014,-2.4000000000000004,-3.599999999999998,-1.0,1405,0.30000000000000004,1
50,0.02799999999999997,0.014999999999999958,0.028000000000000025,0.04400000000000004,2.6999999999999993,-0.7000000000000011,-0.8999999999999995,4.799999999999997,4.0,5.0,1.5,3.5,-0.5999999999999943,-0.02699999999999997,0.026999999999999913,0.027000000000000024,-2.0,-3.8000000000000007,4.400000000000006,-560,0.09999999999999998,1
51,-0.0010000000000000009,0.01200000000000001,-0.006000000000000005,0.025000000000000022,1.8000000000000007,-0.5,0.2999999999999998,0.19999999999998863,1.2000000000000028,0.29999999999999716,4.599999999999994,-4.3,-0.5,0.015000000000000013,0.0020000000000000018,0.0040000000000000036,0.10000000000000142,-0.6999999999999993,-0.4000000000000057,-1652,-0.5,1
